[&R] ((((((216_10:0.001,216_11:0.001)215_8:8.681,216_9:12.682)166_4:13.445,(216_12:4.164,216_13:6.164)171_6:14.963)119_2:31.867,(((216_3:1.002,216_4:0.002)206_2:5.42,(216_1:0.001,216_2:0.001)215_1:11.42)165_1:14.933,((216_7:1.007,216_8:1.007)213_5:5.229,(216_5:0.001,216_6:0.001)215_4:7.235)171_3:17.119)120_1:29.64)65_1:52.658,(((216_14:1.007,216_15:1.007)208_10:11.454,(216_16:3.015,216_17:0.015)208_11:6.447)167_7:16.79,((216_18:0.001,216_19:0.001)212_14:4.213,216_20:8.214)167_8:14.038)117_3:79.401)14_1:19.348)I0;
215_1,2,1,2,0,0,1,2,1,0,1,1,2,0,2,0,1,2,2,0,0,0,1,0,2,0,2,2,1,2,2,0,0,1,0,2,2,2,1,0,2,2,1,0,0,1,2,2,1,1,2,0,1,0,1,1,2,2,2,1,0,2,1,1,2,2,1,2,1,0,2,2,2,0,1,2,2,1,1,1,0,0,1,1,2,1,0,1,1,0,2,0,0,0,0,0,1,0,2,1,0,0,0,2,0,1,2,1,0,1,1,0,1,2,2,1,2,0,0,1,1,2,0,0,1,0,2,1,0,0,2,1,2,1,2,2,0,0,0,1,0,1,2,0,0,2,0,0,2,2,2,0,0,0,2,1,2,1,0,0,2,2,2,1,2,1,0,0,0,2,1,1,2,0,0,2,2,0,1,2,2,2,2,2,1,0,0,1,2,2,0,0,0,0,0,0,1,2,1,2,0
216_2,2,1,2,0,0,1,2,1,0,1,1,2,0,2,0,1,2,2,0,0,0,1,0,2,0,2,2,1,2,2,0,0,1,0,2,2,2,1,0,2,2,1,0,0,1,2,2,1,1,2,0,1,0,1,1,2,2,2,1,0,2,1,1,2,2,1,2,1,0,2,2,2,0,1,2,2,1,1,1,0,0,1,1,2,1,0,1,1,0,2,0,0,0,0,0,1,0,2,1,0,0,0,2,0,1,2,1,0,1,1,0,1,2,2,1,2,0,0,1,1,2,0,0,1,0,2,1,0,0,2,1,2,1,2,2,0,0,0,1,0,1,2,0,0,2,0,0,2,2,2,0,0,0,2,1,2,1,0,0,2,2,2,1,2,1,0,0,0,2,1,1,2,0,0,2,2,0,1,2,2,2,2,2,1,0,0,1,2,2,0,0,0,0,0,0,1,2,1,2,0
216_1,2,1,2,0,0,1,2,1,0,1,1,2,0,2,0,1,2,2,0,0,0,1,0,2,0,2,2,1,2,2,0,0,1,0,2,2,2,1,0,2,2,1,0,0,1,2,2,1,1,2,0,1,0,1,1,2,2,2,1,0,2,1,1,2,2,1,2,1,0,2,2,2,0,1,2,2,1,1,1,0,0,1,1,2,1,0,1,1,0,2,0,0,0,0,0,1,0,2,1,0,0,0,2,0,1,2,1,0,1,1,0,1,2,2,1,2,0,0,1,1,2,0,0,1,0,2,1,0,0,2,1,2,1,2,2,0,0,0,1,0,1,2,0,0,2,0,0,2,2,2,0,0,0,2,1,2,1,0,0,2,2,2,1,2,1,0,0,0,2,1,1,2,0,0,2,2,0,1,2,2,2,2,2,1,0,0,1,2,2,0,0,0,0,0,0,1,2,1,2,0
206_2,2,1,0,0,0,1,2,1,0,1,1,2,0,2,0,1,2,2,0,0,0,1,0,0,0,2,2,1,2,2,0,0,1,0,2,2,2,1,0,2,2,1,0,2,1,2,2,0,0,2,0,1,0,1,1,2,2,0,1,0,2,1,1,2,0,1,0,1,0,2,2,2,0,1,2,2,1,1,1,0,0,1,1,2,1,0,1,1,0,2,0,0,0,0,0,1,0,2,1,0,0,0,2,0,0,2,1,0,1,1,0,1,2,2,1,2,0,0,1,1,2,0,0,1,0,2,1,0,1,2,1,0,1,2,2,0,0,0,1,0,1,2,0,0,2,0,0,2,2,2,0,0,0,2,1,2,1,0,0,2,2,0,1,2,1,0,0,0,2,1,1,2,0,0,2,2,0,1,2,2,2,2,2,1,0,0,1,2,2,0,1,0,1,0,0,0,2,1,2,2
216_4,2,1,0,0,0,1,2,1,0,1,1,2,0,2,0,1,2,2,0,0,0,1,0,0,0,2,2,1,2,2,0,0,1,0,2,2,2,1,0,2,2,1,0,2,1,2,2,0,0,2,0,1,0,1,1,2,2,0,1,0,2,1,1,2,0,1,0,1,0,2,2,2,0,1,2,2,1,1,1,0,0,1,1,2,1,0,1,1,0,2,0,0,0,0,0,1,0,2,1,0,0,0,2,0,0,2,1,0,1,1,0,1,2,2,1,2,0,0,1,1,2,0,0,1,0,2,1,0,1,2,1,0,1,2,2,0,0,0,1,0,1,2,0,0,2,0,0,2,2,2,0,0,0,2,1,2,1,0,0,2,2,0,1,2,1,0,0,0,2,1,1,2,0,0,2,2,0,1,2,2,2,2,2,1,0,0,1,2,2,0,1,0,1,0,0,0,2,1,2,2
216_3,2,1,0,0,0,1,2,1,0,1,1,2,0,2,0,1,2,2,0,0,0,1,0,0,0,2,2,1,2,2,0,0,1,0,2,2,2,1,0,2,2,1,0,2,1,2,2,0,0,2,0,1,0,1,1,2,2,0,1,0,2,1,1,2,0,1,0,1,0,2,2,2,0,1,2,2,1,1,1,0,0,1,1,2,1,0,1,1,0,2,0,0,0,0,0,1,0,2,1,0,0,0,2,0,0,2,1,0,1,1,0,1,2,2,1,2,0,0,1,1,2,0,0,1,0,2,1,0,1,2,1,0,1,2,2,0,0,0,1,1,1,2,0,0,2,0,0,2,2,2,0,0,0,2,1,2,1,0,0,2,2,0,1,2,1,0,0,0,2,1,1,2,0,0,2,2,0,1,2,2,2,2,2,1,0,0,1,2,2,0,1,0,1,0,0,0,2,1,2,2
119_2,0,0,0,0,0,1,2,0,0,1,1,2,0,2,0,1,0:0.03/2:0.97,2,0,0,0,0,0,0,0:0.03/1:0.97,2,2,1,2,0,0,0,1,0:0.03/2:0.97,2,2,2,0,0:0.03/2:0.97,0,2,1,0,0,1,0,0,0,0:0.03/1:0.97,0,0,1,0,1,1,2,0:0.03/2:0.97,0,0,0:0.03/1:0.97,2,0,0,2,0,1,0:0.03/1:0.97,1,0,0,0:0.03/2:0.97,2,0:0.03/2:0.97,0:0.03/2:0.97,2,2,0,0,1,0,0,1,1,2,1,0:0.03/2:0.97,1,1,0,2,0,0,0,0,0,1,0,2,1,0,0:0.03/1:0.97,0,2,0,0,0,0,0,1,1,0:0.03/2:0.97,1,2,2,0,2,0:0.03/2:0.97,0,1,1,2,0,0,1,0:0.03/1:0.97,2,1,0,0:0.03/2:0.97,2,1,0:0.03/2:0.97,1,2,2,0,0:0.03/1:0.97,0,0,0:0.03/2:0.97,0:0.03/1:0.97,0,0,0,2,0,0:0.03/1:0.97,2,0,0:0.03/1:0.97,0,0,0:0.03/2:0.97,0,0,2,0,0:0.03/1:0.97,0,0,0,0,1,2,1,0,0,0,0,1,1,2,0,0:0.03/1:0.97,2,0,0:0.03/2:0.97,0,0,0,0,0,2,1,0:0.03/2:0.97,0,1,2,0,0,0,0,0,0,0:0.03/1:0.97,0,2,1,2,0
171_6,0,0:0.01/1:0.99,0,0:0.01/2:0.99,0,1,2,0:0.01/2:0.99,0,1,1,2,0,2,0,1,2,2,0,0:0.01/2:0.99,0:0.01/2:0.99,0,0,0,1,2,2,1,2,0,0:0.01/1:0.99,0:0.01/2:0.99,1,2,2,2,2,0:0.01/2:0.99,2,0,2,1,0,0,1,0,0,0,1,0,0,1,0,1,1,2,2,0,0,1,2,0:0.01/1:0.99,0,2,0,1,1,1,0,0,2,2,2,2,2,2,0,0,1,0,0,1,1,2,1,2,1,1,0,2,0,0:0.01/1:0.99,0,0,0,1,0,2,1,0,1,0,2,0,0,0,0,0,1,1,2,1,2,2,0,2,2,0,1,1,2,0,0,1,1,2,1,0,2,2,1,2,1,2,2,0,1,0:0.01/1:0.99,0,2,1,0,0,0,2,0,1,2,0,1,0,0,2,0:0.01/1:0.99,0,2,0,1,0,0:0.01/1:0.99,0,0,1,2,1,0,0,0,0,1,1,2,0,1,2,0,2,0,0,0,0,0,2,1,2,0,1,2,0,0:0.01/1:0.99,0,0,0,0,1,0,2,1,2,0
216_13,2,1,0,2,0,1,2,2,0,1,1,2,0,2,0,1,2,2,0,2,2,0,0,0,1,2,2,1,2,0,1,2,1,2,2,2,2,2,2,0,2,1,0,0,1,0,0,0,1,0,0,1,0,1,1,2,2,0,0,1,2,1,0,2,0,1,1,1,0,0,2,2,2,2,2,2,0,2,1,0,0,1,1,2,1,2,1,1,0,2,0,1,0,0,0,1,0,2,1,0,1,0,2,0,0,2,0,0,1,1,2,1,2,2,0,2,2,0,1,1,2,0,0,1,1,2,1,0,2,2,1,2,1,2,2,0,1,1,0,2,1,0,0,0,2,0,1,2,1,1,0,2,2,1,0,2,0,1,0,1,0,0,1,2,1,0,0,0,0,1,1,2,0,1,2,0,2,0,0,2,0,0,2,1,2,0,1,2,0,1,0,0,0,0,1,0,2,1,2,0
216_12,0,1,0,2,0,1,2,2,0,1,1,2,0,2,0,1,2,2,0,2,2,0,0,2,1,2,2,1,2,0,1,2,1,2,2,2,2,2,2,0,2,1,0,0,1,0,0,0,1,0,0,1,0,1,1,2,2,0,0,1,2,1,0,2,0,1,1,1,0,0,2,2,2,2,2,2,0,0,1,0,0,1,1,2,1,2,1,1,0,2,0,1,0,0,0,1,0,2,1,0,1,0,2,0,2,0,0,0,1,1,2,1,2,2,0,2,2,0,1,1,2,0,0,1,1,2,1,0,2,2,1,2,1,2,2,0,1,1,0,2,1,0,0,0,2,0,1,2,0,1,0,0,2,1,0,2,0,1,0,1,0,0,1,2,1,0,0,0,0,1,1,2,0,1,2,0,2,0,0,0,2,0,2,1,2,0,1,2,0,1,0,0,0,0,1,2,2,1,2,0
166_4,0,0:0.05/2:0.95,0,0,0,1,2,0,0,1,1,2,0,2,0,1,2,2,0,0,0,0:0.05/1:0.95,0,0,1,2,2,1,2,0,0,0,1,2,2,2,2,0,2,0,2,1,0,0,1,0,0,0,1,0:0.05/1:0.95,0:0.05/1:0.95,1,0,1,1,2,2,0,0,1,2,0,0,2,0,1,1,1,0,0:0.05/1:0.95,2,2,2,2,2,2,0,0,1,0,0,1,1,2,1,2,1,1,0,2,0:0.05/1:0.95,0,0,0,0,1,0,2,1,0,1,0,2,0,0,0,0,0,1,1,2,1,2,2,0,2,2,0:0.05/1:0.95,1,1,2,0,0,1,1,2,1,0,2,2,1,2,1,2,2,0:0.05/1:0.95,1,0,0:0.05/1:0.95,2,1,0,0,0,2,0,1,2,0,1,0,0:0.05/2:0.95,2,0,0,2,0,1,0,0,0:0.05/2:0.95,0,1,2,1,0,0,0,0,1,1,2,0,1,2,0,2,0:0.05/1:0.95,0,0,0,0,2,1,2,0,1,2,0,0,0,0,0,0,1,0,2,1,2,0:0.05/1:0.95
216_9,0,2,0,0,1,1,2,0,0,1,1,2,1,2,0,1,2,2,0,0,0,1,0,0,1,2,2,1,2,0,0,0,1,2,2,2,2,0,2,0,2,1,0,0,1,0,0,2,1,1,1,1,0,1,1,2,2,0,0,1,2,0,0,2,0,1,1,1,0,1,2,2,2,2,2,2,0,0,1,2,2,1,1,2,1,2,1,1,0,2,1,0,0,0,2,1,0,2,1,0,1,0,2,0,0,0,0,0,1,1,2,1,2,2,0,2,2,1,1,1,2,2,0,1,1,2,1,2,2,2,1,2,1,2,2,1,1,0,1,2,1,0,0,0,2,0,1,2,1,1,0,2,2,0,0,2,0,1,2,0,2,0,1,2,1,0,0,0,0,1,1,2,2,1,2,0,2,1,2,0,0,0,2,1,2,0,1,2,0,0,0,0,0,0,1,0,2,1,2,1
215_8,0,2,0,1,0,1,2,0,0,1,1,2,0,2,0,1,2,2,0,0,0,1,0,0,1,2,2,1,2,1,0,0,1,2,2,2,2,1,2,0,2,1,0,0,1,0,0,0,1,1,1,1,1,1,1,2,2,0,0,1,2,0,0,2,0,1,1,1,0,1,2,2,2,2,2,2,0,0,1,0,0,1,1,2,1,2,1,1,0,2,1,0,0,2,0,1,0,2,1,0,1,0,2,2,0,0,0,0,1,1,2,1,2,2,0,2,2,1,1,1,2,0,0,1,1,2,1,0,2,2,1,2,1,2,2,1,1,0,1,2,1,0,2,0,2,0,1,2,0,1,0,2,2,0,0,2,0,1,0,0,2,0,1,2,1,0,0,0,0,1,1,2,0,1,2,0,2,1,0,0,0,0,2,1,2,0,1,2,0,0,0,0,0,2,1,0,2,1,2,1
216_11,0,2,0,1,0,1,2,0,0,1,1,2,0,2,0,1,2,2,0,0,0,1,0,0,1,2,2,1,2,1,0,0,1,2,2,2,2,1,2,0,2,1,0,0,1,0,0,0,1,1,1,1,1,1,1,2,2,0,0,1,2,0,0,2,0,1,1,1,0,1,2,2,2,2,2,2,0,0,1,0,0,1,1,2,1,2,1,1,0,2,1,0,0,2,0,1,0,2,1,0,1,0,2,2,0,0,0,0,1,1,2,1,2,2,0,2,2,1,1,1,2,0,0,1,1,2,1,0,2,2,1,2,1,2,2,1,1,0,1,2,1,0,2,0,2,0,1,2,0,1,0,2,2,0,0,2,0,1,0,0,2,0,1,2,1,0,0,0,0,1,1,2,0,1,2,0,2,1,0,0,0,0,2,1,2,0,1,2,0,0,0,0,0,2,1,0,2,1,2,1
216_10,0,2,0,1,0,1,2,0,0,1,1,2,0,2,0,1,2,2,0,0,0,1,0,0,1,2,2,1,2,1,0,0,1,2,2,2,2,1,2,0,2,1,0,0,1,0,0,0,1,1,1,1,1,1,1,2,2,0,0,1,2,0,0,2,0,1,1,1,0,1,2,2,2,2,2,2,0,0,1,0,0,1,1,2,1,2,1,1,0,2,1,0,0,2,0,1,0,2,1,0,1,0,2,2,0,0,0,0,1,1,2,1,2,2,0,2,2,1,1,1,2,0,0,1,1,2,1,0,2,2,1,2,1,2,2,1,1,0,1,2,1,0,2,0,2,0,1,2,0,1,0,2,2,0,0,2,0,1,0,0,2,0,1,2,1,0,0,0,0,1,1,2,0,1,2,0,2,1,0,0,0,0,2,1,2,0,1,2,0,0,0,0,0,2,1,0,2,1,2,1
